id,platform,gene,value
291,platform6,gene5,0.07176528
291,platform1,gene6,-1.399041188
291,platform2,gene6,1.115503338
291,platform3,gene6,-0.118232693
291,platform4,gene6,-0.71838536
291,platform5,gene6,-1.104469616
291,platform6,gene6,-0.007900559
292,platform1,gene1,-0.462067116
292,platform2,gene1,0.97770001
292,platform3,gene1,0.383761463
292,platform4,gene1,-1.023034409
292,platform5,gene1,-0.474203746
292,platform6,gene1,-0.037801259
292,platform1,gene2,0.278057648
292,platform2,gene2,-0.650312572
292,platform3,gene2,1.259445808
292,platform4,gene2,-0.49457248
292,platform5,gene2,-0.135970471
292,platform6,gene2,0.32347899
292,platform1,gene3,0.193847966
292,platform2,gene3,-0.770288009
292,platform3,gene3,0.053426103
292,platform4,gene3,1.023251235
292,platform5,gene3,-1.376121245
292,platform6,gene3,-0.725839449
292,platform1,gene4,1.373094555
292,platform2,gene4,1.779163762
292,platform3,gene4,0.468510069
292,platform4,gene4,-2.612827698
292,platform5,gene4,0.594146598
292,platform6,gene4,-0.072936195
292,platform1,gene5,0.810027436
292,platform2,gene5,-0.241443831
292,platform3,gene5,-1.176901408
292,platform4,gene5,-0.464772695
292,platform5,gene5,-0.214699964
292,platform6,gene5,-0.772764648
292,platform1,gene6,0.850308036
292,platform2,gene6,-0.020942444
292,platform3,gene6,0.083997843
292,platform4,gene6,-0.732426038
292,platform5,gene6,0.652926531
292,platform6,gene6,-0.110631964
293,platform1,gene1,0.996086314
293,platform2,gene1,-0.413734311
293,platform3,gene1,-0.376937993
293,platform4,gene1,-0.128225913
293,platform5,gene1,-1.133946824
293,platform6,gene1,1.414824229
293,platform1,gene2,1.701680688
293,platform2,gene2,-0.558305612
293,platform3,gene2,0.353356814
293,platform4,gene2,0.224968219
293,platform5,gene2,-0.152111065
293,platform6,gene2,0.338418957
293,platform1,gene3,0.31836134
293,platform2,gene3,-0.493568912
293,platform3,gene3,-0.156628987
293,platform4,gene3,0.565905817
293,platform5,gene3,0.477408483
293,platform6,gene3,-0.960202641
293,platform1,gene4,1.491378118
293,platform2,gene4,0.109502576
293,platform3,gene4,1.006404138
293,platform4,gene4,-0.637613923
293,platform5,gene4,-0.439302274
293,platform6,gene4,0.162423086
293,platform1,gene5,0.346911745
293,platform2,gene5,0.497395952
293,platform3,gene5,0.539610634
293,platform4,gene5,-0.855512207
293,platform5,gene5,0.813239825
293,platform6,gene5,-0.236422225
293,platform1,gene6,0.33195735
293,platform2,gene6,-1.962031548
293,platform3,gene6,0.077169046
293,platform4,gene6,0.018767421
293,platform5,gene6,-0.399642004
293,platform6,gene6,0.964352509
294,platform1,gene1,-0.440868818
294,platform2,gene1,1.394618089
294,platform3,gene1,-0.387054295
294,platform4,gene1,0.034980852
294,platform5,gene1,-0.584770987
294,platform6,gene1,0.619438163
294,platform1,gene2,0.693172095
294,platform2,gene2,0.377379912
294,platform3,gene2,-0.761897116
294,platform4,gene2,-0.96225372
294,platform5,gene2,0.014122825
294,platform6,gene2,-0.654872111
294,platform1,gene3,-0.539944668
294,platform2,gene3,1.105600556
294,platform3,gene3,0.586847946
294,platform4,gene3,1.862186416
294,platform5,gene3,0.624910397
294,platform6,gene3,-0.033457804
294,platform1,gene4,-1.28264916
294,platform2,gene4,0.854623762
294,platform3,gene4,-0.833054033
294,platform4,gene4,1.30866884
294,platform5,gene4,2.062220747
294,platform6,gene4,-0.931974922
294,platform1,gene5,-0.889507424
294,platform2,gene5,0.85186779
294,platform3,gene5,-0.115834758
294,platform4,gene5,0.952132956
294,platform5,gene5,0.803580491
294,platform6,gene5,-0.018785393
294,platform1,gene6,-0.830472547
294,platform2,gene6,1.256647365
294,platform3,gene6,-0.674077577
294,platform4,gene6,0.956032615
294,platform5,gene6,0.782793155
294,platform6,gene6,-2.062037079
295,platform1,gene1,-1.918744895
295,platform2,gene1,-0.829086237
295,platform3,gene1,1.626879059
295,platform4,gene1,-0.524244594
295,platform5,gene1,-0.252697248
295,platform6,gene1,-0.460620505
295,platform1,gene2,-2.641958317
295,platform2,gene2,1.324880064
295,platform3,gene2,0.859203184
295,platform4,gene2,0.242014316
295,platform5,gene2,-1.278406106
295,platform6,gene2,1.345354769
295,platform1,gene3,0.642485099
295,platform2,gene3,0.624396564
295,platform3,gene3,0.805018489
295,platform4,gene3,0.1142662
295,platform5,gene3,0.658725246
295,platform6,gene3,0.093406508
295,platform1,gene4,1.096321273
295,platform2,gene4,0.62516843
295,platform3,gene4,0.664044181
295,platform4,gene4,0.714687773
295,platform5,gene4,-0.334783551
295,platform6,gene4,0.63595768
295,platform1,gene5,1.061215275
295,platform2,gene5,0.397043832
295,platform3,gene5,-0.935518095
295,platform4,gene5,-0.535841604
295,platform5,gene5,-0.642077459
295,platform6,gene5,0.91379804
295,platform1,gene6,0.409431201
295,platform2,gene6,-0.487024942
295,platform3,gene6,1.153435066
295,platform4,gene6,0.354732313
295,platform5,gene6,0.206602507
295,platform6,gene6,-0.06904428
296,platform1,gene1,-1.648620037
296,platform2,gene1,2.760037676
296,platform3,gene1,-0.661184626
296,platform4,gene1,-0.16024089
296,platform5,gene1,-0.670832502
296,platform6,gene1,0.700525348
296,platform1,gene2,0.508631635
296,platform2,gene2,-0.375571172
296,platform3,gene2,-0.297372338
296,platform4,gene2,-1.77126005
296,platform5,gene2,1.35517206
296,platform6,gene2,-0.607007612
296,platform1,gene3,-0.34009231
296,platform2,gene3,0.618246469
296,platform3,gene3,-0.568170876
296,platform4,gene3,-0.49536378
296,platform5,gene3,-1.877871375
296,platform6,gene3,-0.321209799
296,platform1,gene4,-1.361452923
296,platform2,gene4,0.800478255
296,platform3,gene4,-0.106167297
296,platform4,gene4,0.048431911
296,platform5,gene4,1.666453874
296,platform6,gene4,-2.642833945
296,platform1,gene5,-0.273676211
296,platform2,gene5,-0.195979358
296,platform3,gene5,0.783144788
296,platform4,gene5,-0.97439633
296,platform5,gene5,-0.425829522
296,platform6,gene5,-0.615572198
296,platform1,gene6,0.311234107
296,platform2,gene6,-0.02523953
296,platform3,gene6,0.461003359
296,platform4,gene6,-0.548563288
296,platform5,gene6,-0.294459852
296,platform6,gene6,-0.154015177
297,platform1,gene1,-0.238094022
297,platform2,gene1,-1.226662583
297,platform3,gene1,1.744631973
297,platform4,gene1,1.302415932
297,platform5,gene1,-0.137839352
297,platform6,gene1,0.050040304
297,platform1,gene2,-0.718926298
297,platform2,gene2,0.312320411
297,platform3,gene2,-1.4370642
297,platform4,gene2,0.505786469
297,platform5,gene2,-2.011838833
297,platform6,gene2,-1.036549629
297,platform1,gene3,1.954576127
297,platform2,gene3,-0.07804418
297,platform3,gene3,-0.258349264
297,platform4,gene3,-0.116950661
297,platform5,gene3,-0.519635442
297,platform6,gene3,0.948763903
297,platform1,gene4,-0.237489729
297,platform2,gene4,0.715270302
297,platform3,gene4,1.824721406
297,platform4,gene4,1.552781453
297,platform5,gene4,-0.467769576
297,platform6,gene4,-0.045172726
297,platform1,gene5,0.798515711
297,platform2,gene5,-0.796221863
297,platform3,gene5,-0.97954995
297,platform4,gene5,0.320776203
297,platform5,gene5,1.395275663
297,platform6,gene5,-0.301497249
297,platform1,gene6,0.163300292
297,platform2,gene6,-1.669772902
297,platform3,gene6,1.051268104
297,platform4,gene6,-0.57410616
297,platform5,gene6,0.441898879
297,platform6,gene6,-0.971707494
298,platform1,gene1,-0.634704431
298,platform2,gene1,2.212080884
298,platform3,gene1,1.94978815
298,platform4,gene1,-0.778587324
298,platform5,gene1,0.755944795
298,platform6,gene1,-0.784016267
298,platform1,gene2,-0.406304142
298,platform2,gene2,0.878503261
298,platform3,gene2,-0.138233414
298,platform4,gene2,1.528985078
298,platform5,gene2,1.104061139
298,platform6,gene2,-1.489121349
298,platform1,gene3,-0.781729152
298,platform2,gene3,-0.920030224
298,platform3,gene3,0.792522929
298,platform4,gene3,-0.692880593
298,platform5,gene3,-0.977304891
298,platform6,gene3,-0.276083458
298,platform1,gene4,-0.835674667
298,platform2,gene4,-0.764843919
298,platform3,gene4,1.203511453
298,platform4,gene4,-1.029338725
298,platform5,gene4,-1.694506768
298,platform6,gene4,1.192569248
298,platform1,gene5,1.537774746
298,platform2,gene5,1.311332806
298,platform3,gene5,-0.498706157
298,platform4,gene5,1.183131828
298,platform5,gene5,-0.282058502
298,platform6,gene5,0.312963554
298,platform1,gene6,-1.061275199
298,platform2,gene6,0.755073455
298,platform3,gene6,-1.467307665
298,platform4,gene6,-1.174506545
298,platform5,gene6,-1.423601719
298,platform6,gene6,1.2616653
299,platform1,gene1,-1.760812385
299,platform2,gene1,0.493723542
299,platform3,gene1,0.929568839
299,platform4,gene1,1.443512243
299,platform5,gene1,1.978670152
299,platform6,gene1,-1.403878805
299,platform1,gene2,1.029288459
299,platform2,gene2,-1.40795858
299,platform3,gene2,-0.053575619
299,platform4,gene2,0.955676101
299,platform5,gene2,-0.558281042
299,platform6,gene2,0.125426316
299,platform1,gene3,1.815110343
299,platform2,gene3,0.163036815
299,platform3,gene3,-0.723466371
299,platform4,gene3,0.580954931
299,platform5,gene3,-0.809712987
299,platform6,gene3,-0.165147767
299,platform1,gene4,0.836162359
299,platform2,gene4,-0.833893244
299,platform3,gene4,1.416339274
299,platform4,gene4,1.067412342
299,platform5,gene4,-0.12309865
299,platform6,gene4,0.74424316
299,platform1,gene5,1.32799562
299,platform2,gene5,-1.389946868
299,platform3,gene5,0.626394642
299,platform4,gene5,-1.371470952
299,platform5,gene5,-0.432736026
299,platform6,gene5,1.499906061
299,platform1,gene6,0.695649627
299,platform2,gene6,1.780143283
299,platform3,gene6,0.615249895
299,platform4,gene6,0.949346023
299,platform5,gene6,-2.519604141
299,platform6,gene6,-1.387051361
300,platform1,gene1,0.2777001
300,platform2,gene1,-2.229312184
300,platform3,gene1,-0.341318264
300,platform4,gene1,-0.62401665
300,platform5,gene1,0.458406736
300,platform6,gene1,0.027966222
300,platform1,gene2,0.944940007
300,platform2,gene2,-0.659666771
300,platform3,gene2,0.088428779
300,platform4,gene2,-1.254740748
300,platform5,gene2,0.636958104
300,platform6,gene2,-1.210519133
300,platform1,gene3,0.726023751
300,platform2,gene3,2.666913394
300,platform3,gene3,-0.03998244
300,platform4,gene3,0.579088673
300,platform5,gene3,1.19614878
300,platform6,gene3,0.494905658
300,platform1,gene4,1.300792651
300,platform2,gene4,-0.954316122
300,platform3,gene4,-1.836186728
300,platform4,gene4,0.548612599
300,platform5,gene4,-0.135980687
300,platform6,gene4,-0.439371736
300,platform1,gene5,0.179973505
300,platform2,gene5,-1.068831693
300,platform3,gene5,-1.137450044
300,platform4,gene5,1.097500408
300,platform5,gene5,1.139783266
300,platform6,gene5,-0.206208642
300,platform1,gene6,1.274022006
300,platform2,gene6,0.692754455
300,platform3,gene6,0.253779455
300,platform4,gene6,-1.770795302
300,platform5,gene6,1.139469235
300,platform6,gene6,1.648051009
301,platform1,gene1,0.202055372
301,platform2,gene1,-0.097692201
301,platform3,gene1,0.136824229
301,platform4,gene1,0.098302873
301,platform5,gene1,-1.394186578
301,platform6,gene1,-0.795856341
301,platform1,gene2,1.218558386
301,platform2,gene2,-0.083859967
301,platform3,gene2,-0.298583971
301,platform4,gene2,0.668717656
301,platform5,gene2,1.245955811
301,platform6,gene2,-0.821321166
301,platform1,gene3,0.062927899
301,platform2,gene3,-0.599247027
301,platform3,gene3,0.274581559
301,platform4,gene3,1.506839829
301,platform5,gene3,1.232660741
301,platform6,gene3,0.257905521
301,platform1,gene4,-0.11894364
301,platform2,gene4,-0.5571762
301,platform3,gene4,-1.965069849
301,platform4,gene4,-1.036782917
301,platform5,gene4,0.194714425
301,platform6,gene4,-1.443851767
301,platform1,gene5,0.456115031
301,platform2,gene5,0.491070312
301,platform3,gene5,-0.789069052
301,platform4,gene5,0.240205961
301,platform5,gene5,0.616637111
301,platform6,gene5,-1.152596319
301,platform1,gene6,-1.941696505
301,platform2,gene6,0.682500995
301,platform3,gene6,1.204677882
301,platform4,gene6,2.027796355
301,platform5,gene6,0.454527157
301,platform6,gene6,-1.523997067
302,platform1,gene1,-1.095540261
302,platform2,gene1,-0.465053852
302,platform3,gene1,0.816265267
302,platform4,gene1,0.321730213
302,platform5,gene1,-0.184401778
302,platform6,gene1,-0.934639036
302,platform1,gene2,0.725210515
302,platform2,gene2,0.882652445
302,platform3,gene2,0.979086919
302,platform4,gene2,-1.348841964
302,platform5,gene2,0.883279047
302,platform6,gene2,-1.269415114
302,platform1,gene3,0.420671027
302,platform2,gene3,1.173983768
302,platform3,gene3,-0.655707834
302,platform4,gene3,0.897306042
302,platform5,gene3,-0.407914339
302,platform6,gene3,0.313760221
302,platform1,gene4,2.257265718
302,platform2,gene4,-0.07712294
302,platform3,gene4,-0.769400378
302,platform4,gene4,-0.410945388
302,platform5,gene4,-0.40578215
302,platform6,gene4,0.766105737
302,platform1,gene5,-1.189509237
302,platform2,gene5,-0.630365762
302,platform3,gene5,0.810225366
302,platform4,gene5,0.129241213
302,platform5,gene5,2.473665149
302,platform6,gene5,0.246081185
302,platform1,gene6,-0.678353102
302,platform2,gene6,-0.974270804
302,platform3,gene6,1.261973038
302,platform4,gene6,-0.781673183
302,platform5,gene6,0.152241255
302,platform6,gene6,-0.63803108
303,platform1,gene1,1.183497404
303,platform2,gene1,0.68660845
303,platform3,gene1,0.098658183
303,platform4,gene1,1.474353007
303,platform5,gene1,-1.55685552
303,platform6,gene1,-0.130681219
303,platform1,gene2,-1.314052322
303,platform2,gene2,0.233166062
303,platform3,gene2,0.874321393
303,platform4,gene2,0.359950086
303,platform5,gene2,-0.857966273
303,platform6,gene2,-0.335087666
303,platform1,gene3,-0.553742634
303,platform2,gene3,-0.444079027
303,platform3,gene3,-0.206425963
303,platform4,gene3,0.73014809
303,platform5,gene3,-1.022854132
303,platform6,gene3,-0.454723429
303,platform1,gene4,1.41978954
303,platform2,gene4,0.812676912
303,platform3,gene4,0.829639214
303,platform4,gene4,1.319168329
303,platform5,gene4,0.276913902
303,platform6,gene4,0.9356452
303,platform1,gene5,-0.536092491
303,platform2,gene5,-1.138884475
303,platform3,gene5,-0.951225048
303,platform4,gene5,-0.784154589
303,platform5,gene5,-1.572194203
303,platform6,gene5,1.040341385
303,platform1,gene6,-0.689218636
303,platform2,gene6,-1.768137974
303,platform3,gene6,-1.083172632
303,platform4,gene6,-1.165304638
303,platform5,gene6,-1.913060542
303,platform6,gene6,0.430220673
304,platform1,gene1,0.231260041
304,platform2,gene1,-1.775281117
304,platform3,gene1,1.60951707
304,platform4,gene1,-0.68225805
304,platform5,gene1,-0.495871636
304,platform6,gene1,-0.471869182
304,platform1,gene2,-2.574143673
304,platform2,gene2,0.315443091
304,platform3,gene2,-0.2021899
304,platform4,gene2,-0.335555289
304,platform5,gene2,0.702646444
304,platform6,gene2,0.314334957
304,platform1,gene3,-0.646763097
304,platform2,gene3,-0.31748298
304,platform3,gene3,-1.595058128
304,platform4,gene3,2.842995799
304,platform5,gene3,-1.061752681
304,platform6,gene3,-0.711522482
304,platform1,gene4,1.637663831
304,platform2,gene4,0.336579735
304,platform3,gene4,-1.331294094
304,platform4,gene4,0.493352244
304,platform5,gene4,-0.635728906
304,platform6,gene4,-0.24538379
304,platform1,gene5,0.907336087
304,platform2,gene5,-1.008812798
304,platform3,gene5,-0.887885048
304,platform4,gene5,0.057174009
304,platform5,gene5,-1.292982091
304,platform6,gene5,-0.02657141
304,platform1,gene6,-1.556638788
304,platform2,gene6,-0.771046569
304,platform3,gene6,1.956964877
304,platform4,gene6,0.567244242
304,platform5,gene6,-0.152767922
304,platform6,gene6,-1.159560131
305,platform1,gene1,0.794597776
305,platform2,gene1,-1.065863531
305,platform3,gene1,-0.51329207
305,platform4,gene1,-1.065909875
305,platform5,gene1,-0.643175787
305,platform6,gene1,0.817414048
305,platform1,gene2,-0.629111341
305,platform2,gene2,1.491066477
305,platform3,gene2,0.233849804
305,platform4,gene2,-0.007799405
305,platform5,gene2,-1.314916805
305,platform6,gene2,0.335385778
305,platform1,gene3,-0.093167347
305,platform2,gene3,0.646596214
305,platform3,gene3,-0.969331732
305,platform4,gene3,1.681191187
305,platform5,gene3,0.357307413
305,platform6,gene3,-0.940199141
305,platform1,gene4,0.059556026
305,platform2,gene4,0.098646529
305,platform3,gene4,0.324442236
305,platform4,gene4,-1.414633187
305,platform5,gene4,0.850281851
305,platform6,gene4,-0.940893672
305,platform1,gene5,-0.518758751
305,platform2,gene5,0.524663647
305,platform3,gene5,-0.422794384
305,platform4,gene5,-0.173902025
305,platform5,gene5,-0.848576852
305,platform6,gene5,-0.832919679
305,platform1,gene6,0.604547478
305,platform2,gene6,0.97544187
305,platform3,gene6,-1.155762279
305,platform4,gene6,-0.713799007
305,platform5,gene6,-0.65020663
305,platform6,gene6,-1.700317396
306,platform1,gene1,-0.216608096
306,platform2,gene1,0.239704211
306,platform3,gene1,-0.04590654
306,platform4,gene1,-0.322520489
306,platform5,gene1,0.640966859
306,platform6,gene1,2.739273858
306,platform1,gene2,-2.322385402
306,platform2,gene2,-1.755840414
306,platform3,gene2,0.266237291
306,platform4,gene2,1.482293679
306,platform5,gene2,-1.559099617
306,platform6,gene2,-0.104030467
306,platform1,gene3,1.235044991
306,platform2,gene3,0.885353571
306,platform3,gene3,0.10929024
306,platform4,gene3,0.03833764
306,platform5,gene3,0.613507365
306,platform6,gene3,-0.215483887
306,platform1,gene4,1.653522679
306,platform2,gene4,-0.557507155
306,platform3,gene4,-0.675592853
306,platform4,gene4,0.948145873
306,platform5,gene4,0.410451993
306,platform6,gene4,1.303796861
306,platform1,gene5,-2.119043669
306,platform2,gene5,-0.141419495
306,platform3,gene5,-0.405090596
306,platform4,gene5,-0.372865892
306,platform5,gene5,1.031002515
306,platform6,gene5,-1.403828283
306,platform1,gene6,0.127560308
306,platform2,gene6,1.140149331
306,platform3,gene6,0.702146666
306,platform4,gene6,-1.821845041
306,platform5,gene6,-0.513557518
306,platform6,gene6,-0.978208192
307,platform1,gene1,-0.9255272
307,platform2,gene1,-0.867275976
307,platform3,gene1,0.715681477
307,platform4,gene1,-1.04405559
307,platform5,gene1,0.799605875
307,platform6,gene1,0.02806939
307,platform1,gene2,-1.197361302
307,platform2,gene2,0.2474762
307,platform3,gene2,1.138607104
307,platform4,gene2,0.359040813
307,platform5,gene2,0.966047224
307,platform6,gene2,0.378185413
307,platform1,gene3,0.128149845
307,platform2,gene3,-2.144712698
307,platform3,gene3,1.007742101
307,platform4,gene3,-1.557190894
307,platform5,gene3,-1.374854109
307,platform6,gene3,0.484094593
307,platform1,gene4,0.419217723
307,platform2,gene4,0.329083268
307,platform3,gene4,1.682752498
307,platform4,gene4,0.95572482
307,platform5,gene4,-0.600582318
307,platform6,gene4,-1.091455853
307,platform1,gene5,1.530208067
307,platform2,gene5,-0.268507021
307,platform3,gene5,-0.021081193
307,platform4,gene5,1.219138442
307,platform5,gene5,-0.395270077
307,platform6,gene5,-0.423502132
307,platform1,gene6,-0.769326756
307,platform2,gene6,0.753619651
307,platform3,gene6,-0.85671934
307,platform4,gene6,-2.153079315
307,platform5,gene6,-1.069446094
307,platform6,gene6,-0.117933107
308,platform1,gene1,-0.942034069
308,platform2,gene1,0.280872536
308,platform3,gene1,0.313023072
308,platform4,gene1,-1.610547016
308,platform5,gene1,-0.25823947
308,platform6,gene1,0.903620201
308,platform1,gene2,0.38628321
308,platform2,gene2,0.106030438
308,platform3,gene2,-1.787016686
308,platform4,gene2,0.136867524
308,platform5,gene2,1.3902816
308,platform6,gene2,1.253107231
308,platform1,gene3,-0.467190526
308,platform2,gene3,0.910865417
308,platform3,gene3,0.882817297
308,platform4,gene3,1.40656745
308,platform5,gene3,0.817612317
308,platform6,gene3,-1.413337561
308,platform1,gene4,0.759253751
308,platform2,gene4,-2.051988663
308,platform3,gene4,1.121186331
308,platform4,gene4,1.283659002
308,platform5,gene4,0.245416767
308,platform6,gene4,-1.942602404
308,platform1,gene5,1.067870147
308,platform2,gene5,0.922060215
308,platform3,gene5,1.295808408
308,platform4,gene5,-0.163097573
308,platform5,gene5,-0.050956229
308,platform6,gene5,1.347848642
308,platform1,gene6,0.585007019
308,platform2,gene6,-1.08411742
308,platform3,gene6,0.631431849
308,platform4,gene6,0.422212681
308,platform5,gene6,0.692813231
308,platform6,gene6,0.523756799
309,platform1,gene1,0.520337026
309,platform2,gene1,0.743740574
309,platform3,gene1,-0.292717928
309,platform4,gene1,1.438134817
309,platform5,gene1,-0.897517675
309,platform6,gene1,0.521582853
309,platform1,gene2,-2.013267565
309,platform2,gene2,0.07571781
309,platform3,gene2,-0.044534236
309,platform4,gene2,-0.51498145
309,platform5,gene2,-1.570375276
309,platform6,gene2,-1.945861331
309,platform1,gene3,-0.14138413
309,platform2,gene3,-1.79238824
309,platform3,gene3,-0.109971042
309,platform4,gene3,-1.01025105
309,platform5,gene3,1.013837909
309,platform6,gene3,0.763021802
309,platform1,gene4,-0.562909442
309,platform2,gene4,0.950086879
309,platform3,gene4,2.036904974
309,platform4,gene4,0.725339105
309,platform5,gene4,0.456811236
309,platform6,gene4,-0.652773693
309,platform1,gene5,-0.851281718
309,platform2,gene5,-0.102961422
309,platform3,gene5,0.761011051
309,platform4,gene5,-0.918176964
309,platform5,gene5,-0.821618797
309,platform6,gene5,-0.500551993
309,platform1,gene6,-0.687828642
309,platform2,gene6,-0.134638963
309,platform3,gene6,-1.175788309
309,platform4,gene6,-1.510170196
309,platform5,gene6,1.452435749
309,platform6,gene6,0.586412053
310,platform1,gene1,0.349712062
310,platform2,gene1,-1.620335939
310,platform3,gene1,-2.79869817
310,platform4,gene1,0.952201262
310,platform5,gene1,0.687914128
310,platform6,gene1,0.550253334
310,platform1,gene2,0.725513115
310,platform2,gene2,0.889742205
310,platform3,gene2,0.051056449
310,platform4,gene2,-1.587431721
310,platform5,gene2,-0.149090656
310,platform6,gene2,1.593447062
310,platform1,gene3,-0.583052035
310,platform2,gene3,-1.075706191
310,platform3,gene3,-1.892307193
310,platform4,gene3,0.323341983
310,platform5,gene3,0.717549357
310,platform6,gene3,0.89239203
310,platform1,gene4,0.600426998
310,platform2,gene4,1.005161716
310,platform3,gene4,1.31590436
310,platform4,gene4,-0.464420507
310,platform5,gene4,-0.79671009
310,platform6,gene4,0.784223734
310,platform1,gene5,1.806836392
310,platform2,gene5,0.095468404
310,platform3,gene5,0.89333271
310,platform4,gene5,0.991144027
310,platform5,gene5,-0.462587254
310,platform6,gene5,0.145192338
310,platform1,gene6,0.437247246
310,platform2,gene6,0.699617544
310,platform3,gene6,-0.435239285
310,platform4,gene6,-1.218978684
310,platform5,gene6,0.670515637
310,platform6,gene6,-1.507100869
311,platform1,gene1,-0.472642603
311,platform2,gene1,1.01290874
311,platform3,gene1,-0.483220432
311,platform4,gene1,0.198748987
311,platform5,gene1,-0.854473933
311,platform6,gene1,0.286365448
311,platform1,gene2,0.733599527
311,platform2,gene2,1.146389015
311,platform3,gene2,0.587948215
311,platform4,gene2,-0.123022367
311,platform5,gene2,-0.878551938
311,platform6,gene2,-0.270783106
311,platform1,gene3,0.719181374
311,platform2,gene3,1.736720839
311,platform3,gene3,0.2593007
311,platform4,gene3,-0.520594077
311,platform5,gene3,-1.149654721
311,platform6,gene3,-0.336264924
311,platform1,gene4,1.579069338
311,platform2,gene4,-1.459944807
311,platform3,gene4,-1.005919458
311,platform4,gene4,0.313529004
311,platform5,gene4,-3.100815447
311,platform6,gene4,1.38527762
311,platform1,gene5,-0.263253991
311,platform2,gene5,-0.234787716
311,platform3,gene5,0.566987069
311,platform4,gene5,2.753592914
311,platform5,gene5,-1.000385958
311,platform6,gene5,-0.670067545
311,platform1,gene6,0.561308077
311,platform2,gene6,-1.575522299
311,platform3,gene6,-0.039743493
311,platform4,gene6,0.224932786
311,platform5,gene6,0.248199002
311,platform6,gene6,0.053951363
312,platform1,gene1,0.700225725
312,platform2,gene1,-0.377459989
312,platform3,gene1,0.234903561
312,platform4,gene1,0.944441723
312,platform5,gene1,0.584734142
312,platform6,gene1,0.215064003
312,platform1,gene2,0.100327204
312,platform2,gene2,2.414305708
312,platform3,gene2,-0.262291237
312,platform4,gene2,-0.240088466
312,platform5,gene2,0.239866735
312,platform6,gene2,0.971971855
312,platform1,gene3,-0.008454367
312,platform2,gene3,0.040160937
312,platform3,gene3,-0.768470345
312,platform4,gene3,1.392562854
312,platform5,gene3,-0.405739372
312,platform6,gene3,0.314001787
312,platform1,gene4,1.19935563
312,platform2,gene4,-1.648424608
312,platform3,gene4,1.354455206
312,platform4,gene4,0.558091442
312,platform5,gene4,-0.252772816
312,platform6,gene4,0.639309084
312,platform1,gene5,-0.576420783
312,platform2,gene5,-0.009428306
312,platform3,gene5,-0.816597741
312,platform4,gene5,0.481049146
312,platform5,gene5,-0.264037359
312,platform6,gene5,-0.230222559
312,platform1,gene6,1.40370557
312,platform2,gene6,1.479103423
312,platform3,gene6,-0.698744965
312,platform4,gene6,0.860911662
312,platform5,gene6,0.490106712
312,platform6,gene6,0.740470852
313,platform1,gene1,0.62904053
313,platform2,gene1,-0.594829558
313,platform3,gene1,0.002091554
313,platform4,gene1,-0.656208335
313,platform5,gene1,-0.305712712
313,platform6,gene1,-0.503665042
313,platform1,gene2,-0.15062996
313,platform2,gene2,0.800940558
313,platform3,gene2,-1.186717848
313,platform4,gene2,0.430636364
313,platform5,gene2,0.216747094
313,platform6,gene2,0.961292346
313,platform1,gene3,-1.55656431
313,platform2,gene3,0.544843926
313,platform3,gene3,0.327768822
313,platform4,gene3,-0.488809233
313,platform5,gene3,0.124061213
313,platform6,gene3,-0.37393812
313,platform1,gene4,1.669646748
313,platform2,gene4,0.304418251
313,platform3,gene4,-0.129661251
313,platform4,gene4,-0.061405605
313,platform5,gene4,-0.604183706
313,platform6,gene4,0.269262248
313,platform1,gene5,-0.968583133
313,platform2,gene5,0.190657518
313,platform3,gene5,-1.865973261
313,platform4,gene5,-0.291141881
313,platform5,gene5,1.105309777
313,platform6,gene5,-0.408348811
313,platform1,gene6,0.66964531
313,platform2,gene6,2.065289238
313,platform3,gene6,1.026631089
313,platform4,gene6,0.638331846
313,platform5,gene6,0.779955035
313,platform6,gene6,-1.365339519
314,platform1,gene1,-0.919635582
314,platform2,gene1,2.038493869
314,platform3,gene1,-0.526828809
314,platform4,gene1,1.142080135
314,platform5,gene1,0.485492825
314,platform6,gene1,-1.297571374
314,platform1,gene2,0.732456439
314,platform2,gene2,-0.521015837
314,platform3,gene2,-0.446028623
314,platform4,gene2,-0.555405845
314,platform5,gene2,1.01351021
314,platform6,gene2,0.760511005
314,platform1,gene3,0.515606076
314,platform2,gene3,0.70377235
314,platform3,gene3,-1.870580318
314,platform4,gene3,-0.042622472
314,platform5,gene3,-0.580333761
314,platform6,gene3,-0.765195867
314,platform1,gene4,-0.825692104
314,platform2,gene4,-0.392132246
314,platform3,gene4,-0.814464751
314,platform4,gene4,-1.048968817
314,platform5,gene4,-1.498003135
314,platform6,gene4,1.875445
314,platform1,gene5,0.471965432
314,platform2,gene5,0.10191708
314,platform3,gene5,1.388516102
314,platform4,gene5,-1.020629047
314,platform5,gene5,0.031853848
314,platform6,gene5,0.994622667
314,platform1,gene6,-0.446426531
314,platform2,gene6,-1.289529494
314,platform3,gene6,-0.580343275
314,platform4,gene6,-0.739221128
314,platform5,gene6,0.45775747
314,platform6,gene6,0.888011839
315,platform1,gene1,0.019957132
315,platform2,gene1,-0.371331509
315,platform3,gene1,-2.260912503
315,platform4,gene1,-0.240435875
315,platform5,gene1,0.677716887
315,platform6,gene1,-0.96005474
315,platform1,gene2,0.259146016
315,platform2,gene2,0.220976052
315,platform3,gene2,-1.207729895
315,platform4,gene2,1.483409307
315,platform5,gene2,0.533265348
315,platform6,gene2,0.837739566
315,platform1,gene3,-0.486926273
